pid,ptime,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,bytes_trans,attack,protocol,Date
10.42.0.1-10.42.0.42-53-25911-17,11:29.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,48,1,TCP,08-09-19 0:39
172.217.10.10-10.42.0.151-443-46881-6,11:29.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,48,0,TCP,08-06-19 17:11
172.217.8.3-10.42.0.151-443-43341-6,11:29.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:smtp,25,14890,155,0,TCP,08-11-19 0:45
10.42.0.211-104.192.110.245-58992-80-6,11:29.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,155,1,TCP,08/21/19 00:24
10.42.0.151-23.206.173.182-52804-80-6,11:29.5,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,81,1,TCP,08/26/19 07:23
10.42.0.151-10.42.0.1-59376-53-17,11:29.5,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:smtp,25,14890,116,1,UDP,08-07-19 2:26
172.217.10.110-10.42.0.151-443-44503-6,11:29.5,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,116,0,TCP,08-02-19 7:19
172.217.6.200-10.42.0.211-443-41694-6,11:29.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,98,1,TCP,08/26/19 10:50
10.42.0.42-65.55.118.92-58765-80-6,11:29.7,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:smtp,25,14890,86,0,TCP,08-09-19 11:29
10.42.0.211-23.194.141.179-49463-443-6,11:29.7,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,86,1,TCP,08-09-19 11:29
10.42.0.211-23.206.173.182-47902-80-6,11:29.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:smtp,25,14890,122,0,TCP,08-09-19 11:29
220.243.219.55-10.42.0.211-80-54731-6,11:29.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,122,1,ICMP,08/18/19 18:43
10.42.0.211-54.243.255.169-36483-443-6,11:30.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,25,14890,40,1,TCP,08/25/19 19:00
10.42.0.1-10.42.0.42-53-60759-17,11:30.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,40,1,TCP,08-03-19 13:27
10.42.0.151-10.42.0.1-64271-53-17,11:30.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:smtp,25,14890,88,0,TCP,08/15/19 19:32
10.42.0.211-66.198.24.225-53113-443-6,11:30.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,25,14890,88,1,UDP,08/30/19 22:30
10.42.0.211-10.42.0.1-46776-53-17,11:30.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,25,14890,40,1,TCP,08-12-19 21:09
172.217.6.202-10.42.0.42-443-56277-6,11:46.1,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,48,1,TCP,08-03-19 17:21
192.229.163.180-10.42.0.211-443-41125-6,11:46.1,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,48,0,TCP,08-03-19 17:21
8.43.72.67-10.42.0.151-443-53999-6,11:46.2,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,169,1,TCP,08/27/19 16:52
172.217.12.195-10.42.0.42-443-48947-6,11:46.2,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,169,1,TCP,08-03-19 20:35
10.42.0.151-10.42.0.1-41940-53-17,11:46.3,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,95,0,TCP,08-09-19 8:17
10.42.0.211-10.42.0.1-28910-53-17,11:46.3,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,95,1,UDP,08/30/19 13:55
10.42.0.211-36.51.254.232-54890-443-6,11:46.4,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,103,0,UDP,08-11-19 14:30
172.217.12.174-10.42.0.151-443-39810-6,11:46.4,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,103,0,TCP,08/23/19 07:16
172.217.6.234-10.42.0.151-443-38983-6,11:46.5,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,112,1,TCP,08/21/19 23:18
182.22.24.124-10.42.0.211-443-53918-6,11:46.5,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,112,1,TCP,08-02-19 18:19
202.77.129.150-10.42.0.211-80-56149-6,11:46.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,86,1,TCP,08/31/19 17:13
10.42.0.151-104.244.42.2-39605-443-6,11:46.8,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:vssmonitoring,25,55436,40,0,UDP,08/31/19 09:54
216.58.219.234-10.42.0.211-443-41907-6,11:46.8,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,136,1,UDP,08/20/19 11:35
198.105.244.11-10.42.0.42-80-53475-6,11:46.8,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,136,1,TCP,08-01-19 22:56
10.42.0.42-62.138.0.117-39401-80-6,11:46.9,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:smtp,25,55436,88,0,TCP,08/17/19 19:00
172.217.9.227-10.42.0.151-443-34575-6,11:46.9,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,25,55436,88,1,UDP,08/29/19 17:12
10.42.0.151-103.235.46.39-54922-80-6,11:48.2,149.171.126.16,175.45.176.3,sll:ethertype:ip:udp:dns,53,7101,441,0,UDP,08/26/19 20:24
10.42.0.151-23.101.151.89-42524-443-6,11:48.2,149.171.126.16,175.45.176.3,sll:ethertype:ip:udp:dns,53,7101,441,1,TCP,08-11-19 13:24
10.42.0.211-52.6.206.34-45351-443-6,12:03.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,53789,48,0,UDP,08-06-19 13:57
180.76.149.207-10.42.0.211-30320-58559-6,12:03.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,53789,48,1,TCP,08-07-19 20:34
10.42.0.211-23.206.173.182-40985-80-6,12:04.1,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,53789,1500,0,TCP,08/26/19 18:04
172.217.3.106-10.42.0.151-443-59787-6,12:04.1,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:http:data-text-lines,80,53789,229,1,TCP,08/27/19 22:02
172.217.6.226-10.42.0.151-443-41635-6,12:04.1,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,53789,229,0,TCP,08/27/19 10:23
172.217.3.110-10.42.0.151-443-60962-6,12:04.2,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:vssmonitoring,80,53789,40,1,TCP,08-09-19 1:26
10.42.0.151-108.168.176.201-46928-443-6,12:05.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,24893,48,0,TCP,08/25/19 19:17
10.42.0.211-77.234.44.40-53125-80-6,12:05.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,24893,48,1,TCP,08-05-19 8:27
172.217.10.74-10.42.0.151-443-34402-6,12:05.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,80,24893,40,0,TCP,08/31/19 09:45
8.41.222.241-10.42.0.42-443-49875-6,12:05.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,24893,40,1,TCP,08-12-19 16:04
10.42.0.42-118.123.114.134-54219-80-6,12:05.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,37509,48,0,TCP,08-09-19 18:05
10.42.0.211-66.231.239.124-40998-443-6,12:05.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,37509,48,1,ICMP,08/25/19 21:26
10.42.0.1-10.42.0.42-53-13462-17,12:06.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,37509,303,0,TCP,08/16/19 07:53
172.217.3.106-10.42.0.211-443-46825-6,12:06.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,37509,40,1,TCP,08-02-19 17:07
10.42.0.211-118.242.24.59-37995-18013-6,00:00.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:http:data-text-lines,80,49292,571,0,TCP,08-09-19 19:43
10.42.0.211-104.244.42.130-51104-443-6,12:21.7,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,21957,48,1,TCP,08/24/19 21:39
10.42.0.42-13.32.250.43-34551-443-6,12:21.7,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,21957,48,1,TCP,08/14/19 21:25
10.42.0.151-31.13.80.5-35629-443-6,12:22.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,80,21957,40,1,TCP,08/17/19 18:02
219.142.78.162-10.42.0.211-443-52620-6,12:22.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,21957,40,0,TCP,08-12-19 10:06
173.222.150.38-10.42.0.151-80-56464-6,12:23.0,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,3128,23809,48,1,TCP,08/25/19 14:48
10.42.0.151-23.199.25.36-49000-80-6,12:23.5,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,3128,23809,40,0,TCP,08/20/19 17:47
10.42.0.211-58.63.236.212-49462-443-6,00:02.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,52,0,TCP,08/13/19 22:25
10.42.0.42-36.110.213.49-42616-80-6,00:02.5,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,87,1,TCP,08/28/19 13:17
180.163.15.184-10.42.0.211-80-54010-6,00:02.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08-10-19 22:27
151.101.1.140-10.42.0.42-443-39271-6,00:02.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,UDP,08/25/19 17:29
10.42.0.211-66.198.24.225-45937-443-6,00:02.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08/25/19 17:29
10.42.0.211-10.42.0.1-24061-53-17,00:02.6,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/27/19 10:35
10.42.0.211-31.13.80.52-53931-80-6,00:02.7,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/30/19 17:49
172.217.6.195-10.42.0.151-443-47456-17,00:02.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/19/19 13:35
10.42.0.42-103.235.46.212-52135-443-6,00:02.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08-06-19 19:38
175.100.207.233-10.42.0.151-80-50832-6,00:02.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/17/19 10:31
172.217.11.34-10.42.0.211-443-57676-6,00:02.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,UDP,08-04-19 16:10
10.42.0.211-98.139.183.24-41877-443-6,00:02.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08-09-19 15:40
10.42.0.1-10.42.0.42-53-16339-17,00:02.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/15/19 16:52
182.22.120.247-10.42.0.42-443-54507-6,00:02.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,87,1,TCP,08/27/19 17:47
10.42.0.211-74.6.105.13-41566-443-6,00:03.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08-06-19 11:36
10.42.0.42-62.138.0.117-36976-80-6,00:03.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08-10-19 21:12
172.217.6.227-10.42.0.151-443-32988-6,00:03.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/17/19 18:10
10.42.0.211-36.110.213.174-41179-443-6,00:03.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,41,1,TCP,08-05-19 12:38
198.11.188.75-10.42.0.151-443-44627-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/23/19 15:28
10.42.0.211-91.190.219.45-52381-12350-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/29/19 13:53
172.217.7.196-10.42.0.211-443-36980-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,363,1,ICMP,08-08-19 21:50
10.42.0.211-10.42.0.1-58000-53-17,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,363,0,ICMP,08/28/19 12:06
174.35.73.98-10.42.0.211-80-56275-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/22/19 09:26
203.205.158.61-10.42.0.211-80-59885-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08-03-19 22:29
172.217.10.3-10.42.0.151-443-40628-6,00:03.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,41,1,TCP,08/21/19 17:09
208.80.154.224-10.42.0.211-443-41415-6,00:03.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/17/19 19:35
8.41.222.241-10.42.0.211-443-59437-6,00:03.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,363,0,TCP,08/22/19 17:44
10.42.0.1-10.42.0.42-53-65217-17,00:03.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/19/19 02:07
203.90.242.126-10.42.0.42-80-45409-6,00:03.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/22/19 13:50
10.42.0.211-119.146.74.33-58487-443-6,00:03.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,143,18859,41,0,TCP,08/31/19 10:40
172.217.9.227-10.42.0.151-443-59022-6,00:03.5,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/26/19 12:26
10.42.0.1-10.42.0.42-53-52014-17,00:03.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,362,0,TCP,08/22/19 05:30
10.42.0.211-10.42.0.1-8725-53-17,00:03.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,362,1,ICMP,08/30/19 12:25
180.163.255.159-10.42.0.42-443-55549-6,00:03.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08/21/19 20:41
172.217.10.74-10.42.0.211-443-36505-6,00:03.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/18/19 14:57
192.229.173.173-10.42.0.211-80-55568-6,00:03.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap:vssmonitoring,143,18859,41,0,TCP,08/24/19 13:12
10.42.0.211-23.203.49.224-57672-443-6,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/16/19 20:47
10.42.0.211-74.6.105.9-47441-443-6,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08/15/19 17:54
172.217.10.238-10.42.0.151-443-60134-6,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/25/19 17:23
10.42.0.211-10.42.0.1-57817-53-17,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08/24/19 11:32
10.42.0.1-10.42.0.42-53-19957-17,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,TCP,08/13/19 16:57
10.42.0.211-112.80.248.187-46315-80-6,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08-09-19 20:32
10.42.0.151-31.13.65.37-57006-443-6,00:04.0,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,143,18859,41,0,TCP,08-06-19 11:06
10.42.0.151-63.251.98.12-38626-443-6,00:04.1,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08-06-19 18:51
10.42.0.211-123.125.29.220-60498-80-6,00:04.1,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,1,UDP,08/16/19 21:53
172.217.11.1-10.42.0.211-443-43773-6,00:04.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,UDP,08/20/19 10:47
10.42.0.211-36.110.213.174-39108-443-6,00:04.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,UDP,08-03-19 18:55
174.35.73.93-10.42.0.151-80-44015-6,00:04.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,UDP,08/31/19 10:54
10.42.0.211-10.42.0.1-9594-53-17,00:04.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,UDP,08-09-19 19:58
10.42.0.211-10.42.0.1-35755-53-17,00:04.3,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,0,TCP,08/22/19 14:43
172.217.3.36-10.42.0.151-443-37155-6,00:04.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:imap,143,18859,1500,1,TCP,08/27/19 10:05
157.240.2.20-10.42.0.42-443-49589-6,00:04.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,143,18859,1500,0,TCP,08/18/19 19:30
172.217.6.206-10.42.0.151-443-57139-6,13:12.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,48,1,TCP,08-12-19 11:16
205.185.216.42-10.42.0.42-443-55708-6,13:12.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:http:media,80,15053,311,0,TCP,08/26/19 18:18
151.101.21.140-10.42.0.211-443-42601-6,13:12.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,311,1,TCP,08/25/19 22:41
10.42.0.151-10.42.0.1-17823-53-17,13:12.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,1500,0,TCP,08/24/19 10:45
169.45.248.181-10.42.0.151-5222-35199-6,13:12.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,1500,1,TCP,08/27/19 14:23
180.149.136.194-10.42.0.42-80-49369-6,13:12.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,1500,1,TCP,08-12-19 22:16
157.240.18.35-10.42.0.42-443-46616-6,13:12.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:http:data,80,15053,1332,0,TCP,08/21/19 06:20
172.217.10.10-10.42.0.42-443-33916-6,13:12.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,15053,1332,1,TCP,08/27/19 20:14
172.217.10.46-10.42.0.211-443-42804-6,13:20.4,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,7080,35133,48,0,TCP,08/22/19 21:17
10.42.0.151-10.42.0.1-29028-53-17,13:20.4,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,7080,35133,48,1,TCP,08/15/19 23:21
157.240.2.35-10.42.0.151-443-37580-6,13:20.9,149.171.126.16,175.45.176.0,sll:ethertype:ip:tcp,7080,35133,40,0,TCP,08/26/19 00:25
10.42.0.211-10.42.0.1-46606-53-17,13:22.4,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,39756,48,1,UDP,08/19/19 08:24
10.42.0.211-98.139.199.205-59086-443-6,13:22.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp:vssmonitoring,80,39756,40,0,TCP,08-10-19 8:21
184.28.201.231-10.42.0.211-443-57195-6,13:22.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,39756,40,1,TCP,08-01-19 12:14
203.205.158.63-10.42.0.211-80-54008-6,13:22.7,149.171.126.16,175.45.176.3,sll:ethertype:ip:tcp,80,39756,40,0,TCP,08-03-19 12:12
157.240.2.35-10.42.0.211-443-60093-6,13:42.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,48,1,TCP,08/19/19 14:53
10.42.0.211-106.39.169.66-60398-80-6,13:42.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,48,0,TCP,08/15/19 13:51
10.42.0.211-31.13.80.52-57402-443-6,13:42.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vnc,5900,63019,52,1,TCP,08/15/19 14:27
10.42.0.151-103.235.46.39-54922-80-6,13:42.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,52,1,ICMP,08-03-19 16:31
10.42.0.42-36.110.213.49-44114-443-6,13:42.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,42,0,TCP,08-07-19 11:42
10.42.0.151-36.51.254.232-56820-443-6,13:43.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vnc:vssmonitoring,5900,63019,44,1,TCP,08/31/19 05:56
174.35.73.97-10.42.0.211-80-58089-6,13:43.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,44,1,TCP,08/28/19 17:30
198.11.132.221-10.42.0.151-443-56616-6,13:43.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vnc,5900,63019,66,0,TCP,08/15/19 16:59
10.42.0.211-77.234.42.92-35240-443-6,13:43.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,66,1,TCP,08-02-19 12:33
203.90.242.126-10.42.0.211-443-53674-6,13:43.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,5900,63019,40,1,TCP,08-07-19 22:40
10.42.0.211-10.42.0.1-47806-53-17,13:43.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,5900,63019,40,0,TCP,08/29/19 02:01
10.42.0.211-112.73.28.70-52292-80-6,14:01.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,143,40859,48,1,TCP,08/24/19 12:58
10.42.0.151-10.42.0.1-30088-53-17,14:02.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:imap,143,40859,52,0,TCP,08/21/19 16:57
10.42.0.211-108.174.10.10-42010-443-6,14:02.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:imap,143,40859,55,1,TCP,08/30/19 13:40
172.217.7.131-10.42.0.42-443-56716-6,14:02.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,143,40859,55,1,TCP,08-04-19 17:41
10.42.0.211-31.13.80.52-59173-443-6,14:02.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:imap,143,40859,81,0,TCP,08-08-19 19:52
10.42.0.211-52.84.134.149-48832-443-6,14:02.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,143,40859,81,1,TCP,08/18/19 16:16
172.217.12.170-10.42.0.211-443-55414-6,14:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:imap,143,40859,87,1,UDP,08/18/19 16:16
10.42.0.151-54.239.17.112-46772-443-6,14:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,143,40859,87,0,TCP,08/30/19 21:04
10.42.0.211-123.125.115.164-47543-443-6,14:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,143,40859,925,1,TCP,08-09-19 21:03
157.240.2.20-10.42.0.211-443-50102-6,14:03.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,143,40859,40,0,ICMP,08/20/19 13:41
208.185.50.75-10.42.0.211-443-58771-6,14:22.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,111,45504,48,1,ICMP,08-10-19 17:37
10.42.0.211-10.42.0.1-37861-53-17,14:22.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,111,45504,48,1,TCP,08/13/19 19:36
10.42.0.151-66.231.239.122-45161-80-6,14:23.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,111,45504,40,1,UDP,08/13/19 19:36
10.42.0.1-10.42.0.42-53-29882-17,14:23.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,111,45504,40,1,TCP,08/24/19 11:10
10.42.0.151-10.42.0.1-43496-53-17,14:23.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,111,45504,40,1,TCP,08/28/19 13:12
10.42.0.42-85.93.5.83-34383-80-6,14:28.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,46667,48,1,TCP,08/29/19 11:56
10.42.0.211-10.42.0.1-40258-53-17,14:28.2,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,46667,48,0,TCP,08/30/19 19:21
10.42.0.211-111.1.17.152-41525-8077-6,14:28.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,80,46667,40,1,TCP,08/25/19 13:49
10.42.0.151-54.86.32.154-59184-80-6,14:28.8,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,46667,40,0,TCP,08-02-19 21:10
10.42.0.211-103.235.46.211-40223-443-6,14:28.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:http:data-text-lines,80,46667,698,0,TCP,08/23/19 16:18
10.42.0.211-31.13.69.197-48867-443-6,14:28.9,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,46667,698,1,TCP,08-02-19 11:47
203.205.191.24-10.42.0.42-80-59545-6,14:29.1,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,80,46667,40,1,TCP,08/21/19 16:31
10.42.0.211-77.234.42.92-45253-443-6,15:02.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,56969,48,1,TCP,08-08-19 19:49
10.42.0.211-106.39.169.66-52767-80-6,15:02.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,56969,48,0,ICMP,08/14/19 20:31
172.217.10.110-10.42.0.211-80-40183-6,15:02.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,56969,40,1,TCP,08/14/19 20:31
172.217.3.99-10.42.0.151-443-49693-6,15:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,63030,48,0,TCP,08/13/19 12:52
10.42.0.211-10.42.0.1-49271-53-17,15:04.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,63030,40,1,TCP,08/16/19 06:45
172.217.12.174-10.42.0.151-443-41466-6,15:17.1,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp,80,5023,48,0,TCP,08/17/19 17:48
222.73.28.96-10.42.0.211-80-34398-6,15:17.4,149.171.126.16,175.45.176.1,sll:ethertype:ip:tcp:vssmonitoring,80,5023,40,1,TCP,08/31/19 13:25
